sentence,label
Reading a book by the pool.,0
The breeze carried the parfum of bloming flowers down the road.,0
"The night was a canvas of darkness, punctuated by the twinkling of stars and the gentle glow of the moon.",0
"The sun's final rays cast long shadows, inviting beautiful play with light and shape.",0
I love the feeling of the wind in my hair while I'm driving with the windows down.,0
"The mountains rose in the distance, their peaks shrouded in mist.",0
"The world was a book, waiting to be read and explored.",0
"A gentle rain fell, washing away the stress of the day.",0
The sun's rays began to peek through the trees.,0
"Just had a great workout, it was intense.",0
"The morning light crept slowly, illuminating the world with a soft, golden glow.",0
"A gentle breeze rustled through the trees, carrying with it the sweet scent of blooming flowers.",0
"Just paid this month's rent, phew!",0
"I can hear the distant hoot of an owl, signaling the end of the day.",0
"Just finished a great podcast, it was informative.",0
I tried writing with my non dominant hand and its surprisingly neat compared to my usual messy handwriting. ,0
"Spent time journaling, it was reflective.",0
"The cricket chirped softly in the distance, a soothing melody in the stillness of the night.",0
"The sun was setting, casting long shadows across her path.",0
"An owl hooted in the darkness, responding to her sneeze with surprising proximity.",0
"The sun rose slowly in the sky, painting the world with vibrant colors.",0
"The leaves rustled underfoot, a soft symphony of nature's making.",0
"A butterfly fluttered by, its wings a riot of colors.",0
"Just made a new playlist, it's lit.",0
"The sun had finally risen, casting a warm glow over the land.",0
"Just watered the plants, they look so refreshed.",0
"I feel so alive when I'm surrounded by nature, it's invigorating.",0
"The river flowed calmly, reflecting the moonlight.",0
I just saw a rabbit hopping around.,0
The morning dew sparkled like diamonds on the grass.,0
"Just finished a great art piece, it looks amazing.",0
"Just finished a great article, it was engrossing.",0
"A bear foraged for food, its massive paws digging into the earth.",0
"Crackling leaves and haunted whispers accompanied her reverie, evoking memories of Halloweens past.",0
The smell of freshly brewed coffee is so invigorating.,0
I'm so grateful for this peaceful retreat.,0
The stars twinkled like diamonds against the dark canvas of the sky.,0
"Just finished a great yoga session, it was relaxing.",0
"A hooting owl could be heard in the distance, a hauntingly beautiful sound.",0
"She inhaled deeply, enveloped by the soothing sounds and scents of the night.",0
"She continued her journey, ready to tackle anything with a renewed sense of zest and enthusiasm.",0
"The aurora borealis danced in the sky, a magical display of lights.",0
"Crickets chirped in the distance, adding to the symphony of the night.",0
"Just got back from a yoga class, feeling relaxed.",0
The sound of the wind chimes is so relaxing.,0
"A family of owls hooted softly in the distance, their voices hushed and mysterious.",0
"The trees towered above, swaying gently.",0
"Just finished a show, loved it!",0
"Just had a great photography session, it was creative.",0
Listening to the peaceful sound of the fountain nearby is so calming.,0
"The waves crashed against the shore, a therapeutic symphony of nature.",0
"The moon was a thin crescent, casting a soft glow over the sleeping landscape.",0
"A gentle breeze tickled her skin, leaving a cooling sensation in its wake.",0
"I tried a new recipe, it was delicious.",0
"With a sense of peace and contentment, she continued her journey, embracing the beauty of the night.",0
"Just took a cold shower, it was refreshing.",0
I can't believe how beautiful the night sky is. It's so stunning.,0
Just finished a productive study session.,0
"The first light of dawn crept over the horizon, heralding a new day.",0
"Finished a great workout, it was challenging.",0
"The world was asleep, only the night creatures were awake.",0
"The sun's rays cast intricate shadows, painting the forest floor with warm hues.",0
I just saw a fox dart across the path while I was jogging. It was amazing!,0
Autumn skies shimmered with fallen star glints. Time to start wishing nightly. Did we check Orion and Cassiopeia?,0
"She took a deep breath, feeling the aroma of freshly brewed coffee fill the air.",0
"The birds chirped happily, a chorus of the morning.",0
Woven between the hours of dawn and dusk is the tapestry of life.,0
"I saw a deer and her fawns grazing in the meadow, it was a beautiful sight.",0
"The scent of freshly cut grass and blooming flowers filled the air, a reminder of the beauty of the world.",0
"She held her breath, straining her ears, but only heard the whisper of the wind in response.",0
"The snowflakes fell gently, covering the landscape in a blanket of white.",0
"The mountains stretched out into the distance, their peaks reaching for the sky.",0
"I saw a beautiful moon tonight, it was so bright and full.",0
Just restarted my bullet journal. So exciting!,0
The sight of the stars at night is mesmerizing.,0
I could hear the rustle of small creatures scurrying in the underbrush.,0
"The ocean's waves crashed softly against the shore, creating a calming rhythm.",0
"The babbling of the nearby creek grew louder, its melody intertwining with the chirping of birds.",0
"Golden leaves rustled in the wind, creating a mesmerizing dance.",0
"The rain fell gently, a soothing sound that calmed the soul.",0
"The moon was a silver slice in the dark blue of the sky, surrounded by twinkling stars",0
The rustle of autumn leaves brought back memories of childhood.,0
The wind whispered secrets to the trees as she walked by.,0
"A soft whisper of wind swept through the trees, a calming presence.",0
"Just finished a great hike, it was refreshing.",0
"The cat purred contentedly, basking in the warm sunlight.",0
"Just had a great cooking session, it was fun!",0
"She walked along the moonlit path, her footsteps echoing in the stillness of the night.",0
"The flames flickered, casting a warm glow that filled the chilly night air.",0
"Just practiced a new musical instrument, it's coming along.",0
"The leaves were falling gently, it was picturesque.",0
An owl hooted in the distance.,0
"It's so quiet, it's almost like the world is holding its breath.",0
"As I closed my eyes, the sweet scent of blooming jasmine filled the air.",0
The sound of the river's flow was mesmerizing.,0
"The flowers bloomed in a vivid array of colors, enhancing the beauty of the garden.",0
Clusters of flowers peeked through their own cloaks of green.,0
"They ran between interstellar spaces, connecting the joystars.",0
"The wind had picked up, causing leaves to dance around her in a whimsical ballet.",0
"While the sunrays danced across the sky, she let the rope swirl in circles, relishing every second of this peaceful experience.",0
"Do you know how to change subtitles on this video? Okay, got it. Never mind, please disregard the text. Thanks!",0
Ate some leftovers for lunch. Carbs.,0
"The leaves changed colors, the landscape transforming into a beautiful autumn scene.",0
"The smell of freshly baked cookies filled the house, it was heavenly.",0
"I just finished a great book, I can't stop thinking about it.",0
"Had a productive day at work, it was satisfying.",0
"The river sparkled, inviting her to come closer and explore its depths. ",0
"Just came back from a run, it was tiring.",0
I watched the sunset paint the sky with hues of pink and orange.,0
"The night was a canvas of a billion stars, a masterpiece of the universe.",0
The world was bathed in shades of orange and pink as the sun sank below the horizon.,0
"Just saw a beautiful sunrise, it was breathtaking.",0
The scent of freshly baked cookies filled the house.,0
"The world was a beautiful and wondrous place, full of surprises and delights.",0
